Nv9vteaF6CE1ILMl,0.48214285714285715
kzjZEerTvoM7iT8k,0.42857142857142855
CyzeqTHYQ8EyYrdF,0.4146341463414634
jRNg80s6oDhbnfdY,0.22580645161290322
gWmGFTR5fuzynwyN,0.375
CFu1NGkDRErQZOSI,0.5555555555555556
Uaq59DSEYnWFWeR8,0.2727272727272727
oe6FNDuAvZPjtNSh,0.6666666666666666
ulYDQsqF8QIODC4J,0.3898305084745763
kslGgtVvZkiWn8se,0.8095238095238095
yEWqeGgSFJT6PZ0m,0.15789473684210525
aGY0ZT4uUFshi814,0.5263157894736842
3DfeVNHN91iMo6xj,0.589041095890411
BqYpMxrnQz1iq0CS,0.3181818181818182
hdnr3wEnuMNJFXaS,0.6
vTiSrifnt3H4bBKJ,0.2
wCB1daC78dcT9KLN,0.6363636363636364
AzawTQGrK04nyEBe,0.8235294117647058
b5XKvnx2oxRbKcBY,0.3695652173913043
LRIIKxODwSYWIUhb,0.45714285714285713
5imT7VydIaXfSFoC,0.6567164179104478
nzDxMT2smeb5aYwq,0.2702702702702703
m9PTiwJ9cKFQ19C7,0.5769230769230769
9PRn7AdP9vE2LuNj,0.6785714285714286
prhBq1IuhJwho9qr,0.6428571428571429
lkbtu4WS5ok0VJyb,0.7037037037037037
vRaZexHOmlxOE6ct,0.2608695652173913
gWhBBseA0rgVZukS,0.25925925925925924
f9gryIsTrXgiYPQf,0.28
EEKyk1PY0sDM1fcR,0.5
P8SwD2JHEbM5ZwyX,0.65625
dZB2Zw1oAESsyAJq,0.36363636363636365
VuROso9RpOeGkyvI,0.8181818181818182
ySP7Qq0i6WCrI2Dt,0.38235294117647056
mUIabCD28GTqUWIM,0.25
8hRHFf5XaNbgA5Zz,0.7
0WZckANuqF3rM4jt,0.46153846153846156
V7TQHJelvtgcb6YU,0.7619047619047619
fO3Oz59RvlnZZigL,0.34285714285714286
oZZLVmQra1kROG4t,0.8666666666666667
KQptUI8BqfmzYtyJ,0.7674418604651163
zBUBRYrTxqPyynCx,0.4090909090909091
q1XXVS4ErHFpMFJ5,0.6111111111111112
CqreMypxZqhn3iQc,0.25
kpVr1pJPYoxVgoH1,0.4864864864864865
UYmkEDmKKRYUgkCe,0.6888888888888889
12UIZAeLczAIZy7l,0.9090909090909091
v8jzbYNMLqCT7fll,0.56
mwDCSRUCJLM3qghB,0.2631578947368421
gmF928SlJgaIV2T5,0.6
q4llfYlUn4hb4j5p,0.4
8EXoG4QrzDTwqv3b,0.32432432432432434
aiR7iWKUcN1XM5jQ,0.4090909090909091
1mvpj4nYebHhRKqZ,0.7808219178082192
8X6p6M4VA5r9TvXw,0.34615384615384615
9VM96fVGniL8gtod,0.17105263157894737
CBSFWYTkJEgzqDD5,0.7
GCFRsa7ejCjazqHC,0.581081081081081
ZzXppS8L4v4WsVWq,0.1875
kg8FXO66kUJ3MbWN,0.765625
gDiq76WiDCCuUhp0,0.675
4KXUnJDfKC1ZCXYO,0.3541666666666667
rn5wn9l2g1FOTJOe,0.3157894736842105
5X6GpVmjW7vc22Nq,0.32142857142857145
7PiJ6V9QFWVdzHYM,0.7217391304347827
WZ6GMz978pu6SVXp,0.4225352112676056
sGGoV2bEkNViMG8C,0.6071428571428571
DgiNYJCYugbdhrgp,0.5
e3QbFLAtc7MyfkKp,0.25925925925925924
MN02nryODHzexld8,0.9285714285714286
Slu6J6gCMb5Ga6on,0.0625
LzCKXzfQwinbPqvl,0.4
1GGRE074eQebhH4w,0.3875
nZTZYXdtUreZdEXW,0.5714285714285714
7apeKs3enFaPFr8R,0.3333333333333333
hwjUCVTbZGWZpqlJ,0.26666666666666666
HqrxyCzzcHHRuIgs,0.5252525252525253
2OnJmfDvt6wAyec2,0.48717948717948717
qo0zUmHsmWHFLkTc,0.6666666666666666
y5EGsa4qqC1nsZ2a,0.18181818181818182
M5xvlFNOAdIDjWgE,0.5555555555555556
YpkMInDvSMNeEqLL,0.44954128440366975
ukZjsQUdEb7TeLUh,0.41025641025641024
KwN8yNiVm2KkvKch,0.5
ib6dfsE6Mn2Wt7lL,0.37735849056603776
D4kFLxBL0Fs0ahBe,0.4457831325301205
tuRFhpRxSRFtd7Uw,0.6060606060606061
VcGI5oGyf8UlTSsv,0.38235294117647056
qvQGvdM9DI3XbRKF,0.22857142857142856
rvy0AqLcoBYNbn8J,0.2857142857142857
M1FPBTGNeVTufEOH,0.1891891891891892
y0M3NviiqQRsTE4Q,0.6585365853658537
P5Vh5klan8KmZV2M,0.5277777777777778
Tlc2ZXble8A5G9BH,0.3548387096774194
DKPsE9jJW5GQ2pDu,0.46153846153846156
VeMjgu43dBcrL9O6,0.21621621621621623
763qp80zLtzgoOrH,0.7692307692307693
mRV8pzqVMxgZepGy,0.6363636363636364
3zpTzFmQale3owrC,0.5964912280701754
nokYOhBuEAcn2hrN,0.45161290322580644
Pc7Oa3k9eyXwWrqn,0.2777777777777778
1t6wp3CK1UrCmGWX,0.35
n8LeXaym1vOtSMi8,0.328125
iJJvcCLXeuqzKXfA,0.7058823529411765
3O3XTziUckXqkphU,0.38095238095238093
NLcKlZzjLYrdlXBt,0.3333333333333333
9L3o2Q7GgRB1YbTH,0.2903225806451613
Mlp3tW3i6pKOQBbD,0.375
P3uMxW8g7lTGYFiC,0.6037735849056604
c76WxRLE50hj4vpA,0.13333333333333333
rvgJVGY6NF64P46J,0.3125
s7hsPUkxC0N6ie10,0.30434782608695654
BwbrjlUWVDY9bg2P,0.7666666666666667
X8MvBf3dViYvVze6,0.7142857142857143
ahNCqtrwhv6jyNUi,0.37209302325581395
vGgkq9UrxhCHOuhh,0.6842105263157895
dovPUc5xekq7mBr5,0.55
2Gm2D8EgZneZXbAb,0.5925925925925926
asBk3JLZpnrUT2kq,0.7142857142857143
VE0o5hPv7cVjpVXN,0.11764705882352941
sWPnC8Tk34Zd6TUz,0.675
EK1JgUh3Ivgao0rJ,0.6296296296296297
1Uc4TuwUNeJ1Szn5,0.22857142857142856
QnrRUqW9BdrmNpbF,0.14814814814814814
Ta38lLOKnn4zFl7z,0.5454545454545454
S78CgqQV7iw8R8SF,0.46153846153846156
1pCUYmZi6fSkRLIv,0.5454545454545454
Ex7tNfjowDDnz71K,0.6379310344827587
VOvGKQ2gawPzvhny,0.5714285714285714
unAJX62FPzTPsFRL,0.5555555555555556
hL7NUgjic3biFYcl,0.23684210526315788
LF0X3OSKsAhpkACN,0.4666666666666667
kZh1K7TfNpnBYgRm,0.18518518518518517
vJH68sS8OUN29p2V,0.05
xJFkVpVO3djyh3Lc,0.5565217391304348
nZCpyCiVSJ3wa3LM,0.5384615384615384
7D3ouJ95uKp3rXnx,0.9285714285714286
L2x4FmTnFYKukyAT,0.21739130434782608
lKaF3QuoVpnqGUl4,0.656
fbrMIcDw5TPxI0qQ,0.2857142857142857
u1MP5CutArfM2Ypl,0.2542372881355932
EUOUArjpGKQy34gD,0.25
jwq0feRZjfhHkDKY,0.7777777777777778
3Pna4x6u4Ksz9Upf,0.5333333333333333
Yrs16RbhxGPjDkkN,0.5952380952380952
5SBnk8SG0ZDOka1o,0.16666666666666666
KrEJw0AQCDhTCB6t,0.23076923076923078
0Mq8IpTMxyWnCJ9R,0.3055555555555556
tkeXc9FzJiKud16V,0.8541666666666666
cFdariq6K3OKr98j,0.8222222222222222
Ms2q5v5LGeH7epvS,0.32653061224489793
lrBkkDVosENhjAqC,0.2833333333333333
luEoRx1lyYIpiet1,0.4533333333333333
aPlp3guhJKFgevJp,0.7380952380952381
MVcVgpnbEwsqgKxd,0.7142857142857143
kIxpfE3HT95Yxekq,0.35294117647058826
Zw22H7KlIYysPEYl,0.4523809523809524
abqvxPLPfdyuTUhZ,0.6363636363636364
8tZYMJM9KciN115B,0.35
76X0R8aHKBpNIiZg,0.03225806451612903
DGK9SANCqtM2bSl2,0.2631578947368421
MGsNz2B9ndkkB90f,0.15384615384615385
oKVqITkrRgERBpv2,0.6875
PKtIEWLELaxU2qxE,0.7183098591549296
7mG8DSezMOm0voVp,0.21739130434782608
QsdcTE5TO7wPshtQ,0.35294117647058826
g5ogw1gFfuEKGMyi,0.38461538461538464
XAfTXj80OjKQlFgm,0.8235294117647058
eGTu0AHd4wTdkZT6,0.6122448979591837
Lcvv69hlu4J5Foc3,0.4523809523809524
SKGDdoNE6Ht8MzyE,0.41935483870967744
zpl5F7aYHooWD20n,0.2222222222222222
MN9jDwPEVr1AmECW,0.35714285714285715
RWlaj2lza9QgdFx1,0.782608695652174
HDf2Rxnxv4bDMFB7,0.29411764705882354
wpLvP4oCAsZCQwVL,0.47692307692307695
dGjCGlo3O5Q79rd9,0.74
wpISIdIu5sPprsdn,0.49333333333333335
DxHKFAcGI9IBZFqe,0.38235294117647056
llmqm99xQIsa8WSv,0.8695652173913043
BKX4gmfu836b1sJq,0.10526315789473684
wOg561AFxBgcVa1b,0.532258064516129
cFlpUhNwmztZzpzP,0.5625
2SheO0TUxkzyTlMz,0.68
TQGDCtA4SNshJ5TJ,0.1935483870967742
55sTIkJfT881heFs,0.696969696969697
kuMpX2Lfjhe3hXba,0.75
3jd36uf3mNdPrIET,0.5833333333333334
p0wTJnJHYge2HyAV,0.7941176470588235
gpBI2vI39HJvi9JA,0.10526315789473684
39293G1SMuMRNu1K,0.5747126436781609
7tCGHVZuwunDSa0r,0.3670212765957447
b5OPWcLFxlbfl1bs,0.5588235294117647
fADPWWH3rVmrwjdR,0.6170212765957447
uHUdmLGKduqKNa5W,0.5
GQLeX2YmW4Lor1Dr,0.6666666666666666
m8jOPcvoyb3CGWcy,0.42857142857142855
Q8ctqv0MY5rXZFOe,0.59375
EpJTFsp54xOfXhLL,0.9156626506024096
4KbtdGCxlFp9ku8p,0.48484848484848486
7lEKglzTaiCyUwrn,0.2875
AbS0Qd6mdDHaDHdL,0.35365853658536583
3OmwjwO6k8c58NWm,0.2916666666666667
ddOxR3zw1yO66Trp,0.13636363636363635
GtoKtzo8mwYWvicy,0.5555555555555556
pN3Vf7LzDyFSBe9c,0.0625
vJIistvEc0HTKFZy,0.6285714285714286
Jl6DriKBMQvzk67B,0.7804878048780488
eC2rOMXOdLztIPjV,0.75
6EYsItZJWP482Y5e,0.3006134969325153
TIRSUMVxDDbajLqP,0.3076923076923077
BJ6H2nwU0EursTks,0.7474747474747475
rJQB4dmpW7H3IlvY,0.42857142857142855
86kgngV7QPfpZC9H,0.6956521739130435
RA5WYHqxkiDTYbxF,0.2608695652173913
fMMjPgHUvuQ4kZNQ,0.46875
zTLFHILcvZVZk6Cl,0.2916666666666667
iluaCP26ct3DyAAe,0.2962962962962963
95XCsIVKJ0JElAeN,0.3333333333333333
0GvTiHelWgDGLIm9,0.2727272727272727
YxYrzgbMncMPL0PG,0.0
AKWjHdE2WlxYEm7D,0.3076923076923077
jPqPSh0DVWIhERU3,0.3614457831325301
IKvD6eve3I2Jg2it,0.22727272727272727
M9p2PvDXSbUFDQpn,0.4230769230769231
scAOb6Ji9eIIDs1E,0.4375
AmQoGb4HEMEUBgXu,0.6470588235294118
bBqEKJ6ZVdBQTAO1,0.3448275862068966
5RZhqA9fw72OJx10,0.5714285714285714
2DYRi7fyH4rhPkTa,0.56
ZC8NllNgHHjsxbzZ,0.5945945945945946
gcwpxBLjRPdxOF5p,0.7777777777777778
PIiobP7P2aA12vMC,0.7272727272727273
tWHTitFZoNKOJwz3,0.15384615384615385
ZFj6vYGiza369EiB,0.32432432432432434
34IdlukmsqK64S24,0.76
gbzkiPmdodFbZIKn,0.3103448275862069
kycephdHoGPbnNBe,0.5161290322580645
D4DyHHkTaHivjazR,0.4722222222222222
1XplejiSZxiDgbvY,0.72
BxaVKuga0XKQpKBC,0.4642857142857143
a8y6hgoyGMKOblAj,0.13636363636363635
w6zit1Z5RYYaCdBA,0.6060606060606061
remaPiZsAZF6IJpn,0.15384615384615385
TWkSLUFpORlPqKna,0.6666666666666666
4TOG5Q84iOcx4Bys,0.625
1s2eSwKrEAg0z4qF,0.6590909090909091
uB8scpL954fNCVtR,0.55
dY0YxNTgSSiGcfuQ,0.6931818181818182
SijvYAVRIEDu3k1T,0.5882352941176471
2XRSB8iv75pJuUF9,0.5555555555555556
vDlcFA8AOBbUvqF3,0.453125
zDRFTWtj37uDjFEm,0.49206349206349204
09MVLHl0gnJqt42h,0.16666666666666666
183cheG6VXOgzXjw,0.5263157894736842
g9X9QhELzeUb5LOi,0.8717948717948718
scxyhKOeINdKNy74,0.42857142857142855
9yrtbNkb42TDwN9S,0.5529411764705883
2zuAZOkg7WK6aoEe,0.21739130434782608
r3MYeOvXhTr7xKH9,0.7857142857142857
5wK2B33K00PcaggA,0.7
